Id2,Geography,Total_Male,Male_LHS,Male_HS,Male_College,Male_Bachelors,Male_Graduate,Total_Female,Female_LHS,Female_HS,Female_College,Female_Bachelors,Female_Graduate
36005033800,"Census Tract 338, Bronx County, New York",28164,17213,26397,28229,41908,-,30189,27391,17760,25917,-,83529
36005034000,"Census Tract 340, Bronx County, New York",33448,30508,34432,34707,-,-,27500,29293,-,26990,24607,35833
36005034200,"Census Tract 342, Bronx County, New York",26860,-,30233,-,30750,-,31016,14135,33125,25859,31563,54821
36005034300,"Census Tract 343, Bronx County, New York",50625,44375,-,52179,-,-,57955,-,-,42206,62000,74063
36005034400,"Census Tract 344, Bronx County, New York",38846,22132,35179,38894,-,82039,40417,-,28125,-,51701,101154
36005034500,"Census Tract 345, Bronx County, New York",54563,-,51917,54375,51923,83523,47246,-,39676,-,45200,76406
36005034800,"Census Tract 348, Bronx County, New York",37799,32233,-,36987,-,-,32648,10651,27363,35452,28850,56051
36005035000,"Census Tract 350, Bronx County, New York",37361,41719,40862,31129,-,-,28452,17188,20304,28056,54258,57321
36005035100,"Census Tract 351, Bronx County, New York",52434,19167,51917,50598,76875,94167,54250,-,16375,52222,53654,61016
36005035600,"Census Tract 356, Bronx County, New York",29570,-,27064,28864,24792,87604,33333,-,9257,36745,40208,-
36005035800,"Census Tract 358, Bronx County, New York",45159,56098,54625,30404,45938,66656,42971,26063,28150,46327,50972,61458
36005035900,"Census Tract 359, Bronx County, New York",21330,-,21951,-,-,-,19208,9063,22625,-,-,41429
36005036000,"Census Tract 360, Bronx County, New York",44228,40536,41912,47206,46000,82813,41326,21667,17386,29904,46339,74500
36005036100,"Census Tract 361, Bronx County, New York",-,-,-,-,-,-,21813,7746,22621,29964,30927,-
36005036300,"Census Tract 363, Bronx County, New York",23963,17938,31719,31797,-,-,17274,14197,13958,26875,22143,48403
36005036400,"Census Tract 364, Bronx County, New York",40818,32596,41114,34276,73250,90000,33071,26875,30511,32596,32083,60781
36005036501,"Census Tract 365.01, Bronx County, New York",40688,-,35000,41875,63152,-,24148,11765,22768,28750,41111,-
36005036502,"Census Tract 365.02, Bronx County, New York",13750,-,17917,-,6447,-,17241,16406,14479,20903,47250,-
36005036700,"Census Tract 367, Bronx County, New York",22261,15804,23000,26176,54271,-,14801,13000,14722,24063,10938,-
36005036800,"Census Tract 368, Bronx County, New York",35684,-,36250,40417,43750,-,29602,29091,-,17216,43426,77917
36005036901,"Census Tract 369.01, Bronx County, New York",19490,18816,29271,11815,110588,-,15443,12857,16359,19500,-,-
36005036902,"Census Tract 369.02, Bronx County, New York",25893,18816,18981,50139,46087,-,21190,20179,11509,25543,-,66339
36005037000,"Census Tract 370, Bronx County, New York",27917,-,26594,36771,-,-,38281,27917,19539,37578,54821,68750
36005037100,"Census Tract 371, Bronx County, New York",37276,-,39167,32150,50273,-,17244,13478,21588,24598,29583,-
36005037200,"Census Tract 372, Bronx County, New York",36474,24615,25179,40733,34306,65074,35242,31477,-,35305,51250,60625
36005037300,"Census Tract 373, Bronx County, New York",31435,26188,26400,41250,48274,-,26157,15688,26993,25156,36250,50694
36005037400,"Census Tract 374, Bronx County, New York",37230,50129,27278,39141,40381,-,28626,-,29154,27684,40556,-
36005037504,"Census Tract 375.04, Bronx County, New York",32006,12865,34250,-,51429,-,19565,"2,500-",26036,20500,20313,-
36005037600,"Census Tract 376, Bronx County, New York",37150,20806,45417,37292,42188,-,32303,22188,25000,27321,40667,-
36005037800,"Census Tract 378, Bronx County, New York",30500,-,30833,37368,-,-,32961,-,30197,29107,-,-
36005037900,"Census Tract 379, Bronx County, New York",17483,29081,16324,11707,-,45833,26094,15714,25125,33074,43547,39327
36005038000,"Census Tract 380, Bronx County, New York",31538,-,22321,54865,16859,-,35294,-,-,27837,50651,75042
36005038100,"Census Tract 381, Bronx County, New York",31763,26005,34066,28398,-,-,22301,17083,30057,22123,34408,-
36005038200,"Census Tract 382, Bronx County, New York",42604,-,40039,51406,-,62692,30809,15993,26017,32813,41477,-
36005038301,"Census Tract 383.01, Bronx County, New York",21125,14646,23477,41397,-,-,26667,13620,20568,28906,74115,-
36005038302,"Census Tract 383.02, Bronx County, New York",30031,20208,-,34708,-,-,21943,15659,23516,31638,-,-
36005038500,"Census Tract 385, Bronx County, New York",21962,18490,21630,25446,-,-,22346,13563,20750,24055,-,-
36005038600,"Census Tract 386, Bronx County, New York",34949,-,44167,31012,53385,-,31224,-,17423,30745,48426,88750
36005038700,"Census Tract 387, Bronx County, New York",19289,18171,-,-,-,33958,18083,11778,-,-,25938,-
36005038800,"Census Tract 388, Bronx County, New York",37574,34000,45865,32134,40592,-,38879,-,26667,35813,47639,80240
36005038900,"Census Tract 389, Bronx County, New York",21875,16987,14411,38826,-,-,22535,14154,-,-,32115,23810
36005039000,"Census Tract 390, Bronx County, New York",28594,-,32463,25341,-,-,29226,-,25481,35130,-,65625
36005039100,"Census Tract 391, Bronx County, New York",35135,22063,41250,41381,61532,41036,16905,9690,-,20441,28375,-
36005039200,"Census Tract 392, Bronx County, New York",29886,-,20491,41106,37500,-,24088,-,22669,31875,42431,-
36005039300,"Census Tract 393, Bronx County, New York",22240,18288,30185,29564,43068,32917,15701,13070,13649,20096,31188,-
36005039400,"Census Tract 394, Bronx County, New York",35313,22768,45670,37889,31875,-,26667,15714,30167,31550,41042,-
36005039500,"Census Tract 395, Bronx County, New York",32381,18036,36094,36905,-,38625,25958,9800,21875,31000,38438,-
36005039600,"Census Tract 396, Bronx County, New York",32632,21082,40213,30875,-,76250,33500,26295,27279,35046,50000,104861
36005039700,"Census Tract 397, Bronx County, New York",22056,-,21250,-,-,-,24063,-,-,36071,-,27813
36005039800,"Census Tract 398, Bronx County, New York",48155,34464,42829,47417,60536,101250,35606,30574,22019,42500,36745,62969
36005039901,"Census Tract 399.01, Bronx County, New York",26481,15433,20391,29000,48214,65980,17170,14137,15833,17292,37644,53350
36005039902,"Census Tract 399.02, Bronx County, New York",24455,35089,21522,22212,-,-,16311,14766,14167,23281,-,-
36005040100,"Census Tract 401, Bronx County, New York",34018,26167,41382,26292,-,56481,16979,12773,15167,26369,-,-
36005040302,"Census Tract 403.02, Bronx County, New York",28205,22955,31513,40781,51471,-,27426,14853,24306,33770,39615,-
36005040303,"Census Tract 403.03, Bronx County, New York",33750,21413,21613,48023,43750,-,21198,21538,13000,16724,29875,51016
36005040304,"Census Tract 403.04, Bronx County, New York",32406,32188,-,-,40337,-,21994,12161,15446,31941,-,47083
36005040400,"Census Tract 404, Bronx County, New York",31998,40833,30788,30855,46250,-,32961,20987,26143,37500,-,56167
36005040501,"Census Tract 405.01, Bronx County, New York",26443,21435,40089,27667,-,-,28963,-,17946,32386,37031,-
36005040502,"Census Tract 405.02, Bronx County, New York",31179,25042,-,42129,-,-,19139,12404,17667,35392,-,-
36005040600,"Census Tract 406, Bronx County, New York",36724,46843,36509,16250,-,-,32120,-,26207,34125,55347,-
36005040701,"Census Tract 407.01, Bronx County, New York",28606,22450,19597,36157,-,-,27269,6029,25435,26563,41127,-
36005040702,"Census Tract 407.02, Bronx County, New York",30578,28400,21804,35625,-,-,22800,9747,22105,26328,42619,48825
36005040800,"Census Tract 408, Bronx County, New York",30987,14720,31382,57292,-,-,28043,-,19785,30525,43125,-
36005040900,"Census Tract 409, Bronx County, New York",36802,-,-,43259,40788,98214,40625,-,37407,33611,70406,-
36005041100,"Census Tract 411, Bronx County, New York",31402,15682,57759,-,42321,"2,500-",40644,17467,-,42019,50600,81685
36005041300,"Census Tract 413, Bronx County, New York",36853,21375,41218,35987,42888,88580,29531,18000,18858,30912,-,40865
36005041400,"Census Tract 414, Bronx County, New York",32217,9350,34875,31618,65179,-,37664,25156,35068,38510,40781,42708
36005041500,"Census Tract 415, Bronx County, New York",37025,30291,40125,41654,31250,-,33594,13809,22005,41583,51912,32167
36005041800,"Census Tract 418, Bronx County, New York",30231,23438,29750,46207,-,-,35086,-,15299,40764,55964,-
36005041900,"Census Tract 419, Bronx County, New York",37317,36415,21888,51340,45000,-,33351,-,17025,34505,51715,-
36005042000,"Census Tract 420, Bronx County, New York",40577,31339,34348,50000,75398,-,31523,-,29063,22083,40060,45341
36005042100,"Census Tract 421, Bronx County, New York",28125,23400,-,21186,-,57026,20595,9926,18507,-,30625,56550
36005042200,"Census Tract 422, Bronx County, New York",42000,-,40952,-,-,57350,34615,21648,33964,34292,-,-
36005042300,"Census Tract 423, Bronx County, New York",35619,18533,32455,48269,36801,37039,28409,17188,13958,28750,43368,71063
36005042400,"Census Tract 424, Bronx County, New York",56174,-,50833,44265,76958,-,32417,-,20417,27885,81250,-
36005042500,"Census Tract 425, Bronx County, New York",21632,12161,22950,-,-,49531,20455,16670,22828,42386,-,-
36005042600,"Census Tract 426, Bronx County, New York",50090,-,45123,35326,72444,92383,31854,28634,19583,36133,33264,81007
36005042800,"Census Tract 428, Bronx County, New York",36431,22045,35104,35885,54559,73750,36840,23875,31176,40469,51406,75208
36005042901,"Census Tract 429.01, Bronx County, New York",36216,-,31706,42601,25375,48947,19286,15598,18583,-,37109,45682
36005042902,"Census Tract 429.02, Bronx County, New York",29722,16875,51538,35938,45347,33063,18994,13625,13750,30484,55000,-
36005043000,"Census Tract 430, Bronx County, New York",50281,-,41086,61750,55673,-,36849,16979,31071,46389,50425,-
36005043100,"Census Tract 431, Bronx County, New York",29882,25000,23879,21483,36289,-,17342,16494,20028,16200,-,-
36005043400,"Census Tract 434, Bronx County, New York",35679,26250,29196,43413,46157,-,28500,19375,25250,30027,35700,65809
36005043500,"Census Tract 435, Bronx County, New York",-,-,-,-,-,-,15625,-,-,-,-,-
36005043600,"Census Tract 436, Bronx County, New York",45119,28571,26111,50375,46310,-,38214,-,36914,38750,40284,106250
36005044200,"Census Tract 442, Bronx County, New York",26094,21354,22100,-,40441,-,34417,-,32344,39009,42250,33250
36005044400,"Census Tract 444, Bronx County, New York",36674,31563,36339,29662,65405,66797,41226,-,42880,35500,44306,43438
36005044800,"Census Tract 448, Bronx County, New York",36053,-,30698,40000,36316,-,41926,31458,31897,50379,57813,56118
36005044901,"Census Tract 449.01, Bronx County, New York",61172,-,34643,64881,69922,-,50417,-,70833,50185,38750,61111
36005044902,"Census Tract 449.02, Bronx County, New York",60000,43698,-,39286,71339,85250,40200,21042,24527,37500,45357,72829
36005045101,"Census Tract 451.01, Bronx County, New York",57222,-,31750,81667,60486,74926,61761,-,54375,-,75625,63512
36005045102,"Census Tract 451.02, Bronx County, New York",53281,70331,57000,50565,-,58456,49821,-,35109,-,77125,61250
36005045600,"Census Tract 456, Bronx County, New York",53299,-,53447,54000,46131,-,43101,-,31813,41957,67063,87279
36005045800,"Census Tract 458, Bronx County, New York",-,-,27823,-,-,-,26149,15500,20272,27557,35731,-
36005046000,"Census Tract 460, Bronx County, New York",35125,60625,19053,41607,-,-,26140,20806,25230,25982,-,-
36005046201,"Census Tract 462.01, Bronx County, New York",36759,-,30544,38721,61448,-,42298,24090,21669,42361,53918,62149
36005046202,"Census Tract 462.02, Bronx County, New York",41025,-,30625,41082,59792,50488,30824,17006,17830,41103,70302,57270
36005048400,"Census Tract 484, Bronx County, New York",37260,37000,29120,39808,66765,-,34167,21197,22000,36739,47308,97266
36005050400,"Census Tract 504, Bronx County, New York",-,-,-,-,-,-,-,-,-,-,-,-
36005051600,"Census Tract 516, Bronx County, New York",66681,-,61681,80408,61333,70000,71123,-,30375,70100,56940,93015
36047000100,"Census Tract 1, Kings County, New York",70187,-,45274,36004,-,91477,79808,-,-,-,74917,86887
36047000200,"Census Tract 2, Kings County, New York",20662,19167,31786,-,-,-,19327,17885,16250,23403,-,-
36047000301,"Census Tract 3.01, Kings County, New York",84390,-,-,69259,102941,120278,81446,-,-,-,73357,92500
36047000501,"Census Tract 5.01, Kings County, New York",101731,-,-,47500,102095,106111,72341,46157,-,-,90750,74779
36047000502,"Census Tract 5.02, Kings County, New York",97075,-,-,81042,84659,131875,79009,-,31154,-,74779,91125
36047000700,"Census Tract 7, Kings County, New York",104048,-,-,64167,105227,114750,76161,-,-,40469,75833,78022
36047000900,"Census Tract 9, Kings County, New York",115964,-,-,-,103971,141371,80363,-,-,96167,77917,82750
36047001100,"Census Tract 11, Kings County, New York",100192,-,-,50865,82708,111429,63750,-,-,-,61583,73854
36047001300,"Census Tract 13, Kings County, New York",78705,-,-,50125,73056,106500,71103,-,-,47159,63250,88000
36047001500,"Census Tract 15, Kings County, New York",81200,19732,43309,-,104000,81250,62807,20568,13859,24583,71696,77386
36047001800,"Census Tract 18, Kings County, New York",14115,14609,-,-,-,-,-,-,-,-,-,-
36047002000,"Census Tract 20, Kings County, New York",27292,19917,51442,49583,30104,-,22708,-,30694,-,-,-
36047002100,"Census Tract 21, Kings County, New York",120677,-,-,96319,112857,156607,95326,-,-,118906,84732,125461
36047002200,"Census Tract 22, Kings County, New York",24771,17463,23306,26625,45313,60000,24648,8814,22902,49792,-,66964
36047002300,"Census Tract 23, Kings County, New York",20238,18537,20347,22583,-,-,23971,16658,26806,19531,-,-
36047002901,"Census Tract 29.01, Kings County, New York",19033,27961,18125,15000,-,-,19583,14116,15131,27021,-,-
36047003000,"Census Tract 30, Kings County, New York",54596,-,52586,45809,65833,79063,48269,-,32344,-,60104,80417
36047003100,"Census Tract 31, Kings County, New York",51833,-,29922,36250,46979,59167,59962,-,21250,26838,59625,65208
36047003300,"Census Tract 33, Kings County, New York",79939,-,-,40737,84375,115759,60815,11477,35057,-,71618,63750
36047003400,"Census Tract 34, Kings County, New York",56645,11488,43917,-,84141,72024,43676,-,-,-,52679,61611
36047003500,"Census Tract 35, Kings County, New York",61139,-,-,38036,71667,71750,50313,-,17788,38523,50197,75455
36047003600,"Census Tract 36, Kings County, New York",67021,7829,27407,44777,77375,81481,51144,-,41625,34145,56000,58640
36047003700,"Census Tract 37, Kings County, New York",102500,-,-,-,101016,151250,65795,-,-,-,68750,72750
36047003800,"Census Tract 38, Kings County, New York",58523,21607,49821,65833,66000,71750,51027,-,-,22344,51875,77917
36047003900,"Census Tract 39, Kings County, New York",80735,40958,-,76389,82872,97500,44569,21554,-,21912,44079,74044
36047004100,"Census Tract 41, Kings County, New York",76615,-,67632,-,95872,97208,65511,-,-,29500,67273,89444
36047004300,"Census Tract 43, Kings County, New York",71250,-,-,33393,76296,82100,71667,-,-,-,85259,74643
36047004400,"Census Tract 44, Kings County, New York",71771,-,41250,66250,65455,105096,50766,-,13250,24597,65109,82917
36047004500,"Census Tract 45, Kings County, New York",100302,-,-,-,81094,110197,78836,-,14844,-,84565,78313
36047004600,"Census Tract 46, Kings County, New York",91379,-,90302,-,99464,97500,38977,-,-,25583,-,70250
36047004700,"Census Tract 47, Kings County, New York",87250,43287,-,-,83864,137292,62891,-,21364,51042,79375,78929
36047004900,"Census Tract 49, Kings County, New York",82571,-,-,73438,64769,86386,86136,-,-,-,88889,95284
36047005000,"Census Tract 50, Kings County, New York",87022,-,51793,101250,85729,103281,58250,-,45500,64821,43750,80208
36047005100,"Census Tract 51, Kings County, New York",81172,-,45893,47379,84900,88648,60602,-,-,22333,57241,65656
36047005201,"Census Tract 52.01, Kings County, New York",68889,-,-,-,74722,-,73056,-,-,82404,61375,75833
36047005202,"Census Tract 52.02, Kings County, New York",71197,-,70870,56705,79000,115673,70278,-,51563,59292,83100,75536
36047005300,"Census Tract 53, Kings County, New York",42411,11944,38015,40588,65250,60595,43875,-,-,48295,45469,59327
36047005400,"Census Tract 54, Kings County, New York",51132,9890,-,48438,62292,72222,65441,14427,53750,41442,67037,89704
36047005601,"Census Tract 56.01, Kings County, New York",40729,-,-,-,51226,72833,60020,-,60372,-,41033,76944
36047005602,"Census Tract 56.02, Kings County, New York",56719,16477,52443,76964,50875,79107,51208,-,-,39000,63603,50556
36047005800,"Census Tract 58, Kings County, New York",42103,20104,30602,52467,45417,-,42083,14025,52321,20708,47237,65735
36047005900,"Census Tract 59, Kings County, New York",52250,-,12000,44375,64250,42019,42708,-,27054,-,59271,38661
36047006000,"Census Tract 60, Kings County, New York",52113,-,22445,41667,84219,82115,39286,-,-,25078,-,79107
36047006200,"Census Tract 62, Kings County, New York",53995,-,31750,53472,36563,100769,43387,-,25250,43145,85455,61806
36047006300,"Census Tract 63, Kings County, New York",83977,-,76071,54097,102344,71800,67917,-,-,51635,79554,62031
36047006400,"Census Tract 64, Kings County, New York",40428,9257,30192,41088,67240,84722,51393,-,60978,45455,57375,51364
36047006500,"Census Tract 65, Kings County, New York",90338,-,55734,80313,80969,103030,58813,-,31471,-,52250,77278
