GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Less than high school graduate,Margin of Error; Total: - Less than high school graduate,Estimate; Total: - High school graduate (includes equivalency),Margin of Error; Total: - High school graduate (includes equivalency),Estimate; Total: - Some college or associate's degree,Margin of Error; Total: - Some college or associate's degree,Estimate; Total: - Bachelor's degree,Margin of Error; Total: - Bachelor's degree,Estimate; Total: - Graduate or professional degree,Margin of Error; Total: - Graduate or professional degree,Estimate; Total: - Male:,Margin of Error; Total: - Male:,Estimate; Total: - Male: - Less than high school graduate,Margin of Error; Total: - Male: - Less than high school graduate,Estimate; Total: - Male: - High school graduate (includes equivalency),Margin of Error; Total: - Male: - High school graduate (includes equivalency),Estimate; Total: - Male: - Some college or associate's degree,Margin of Error; Total: - Male: - Some college or associate's degree,Estimate; Total: - Male: - Bachelor's degree,Margin of Error; Total: - Male: - Bachelor's degree,Estimate; Total: - Male: - Graduate or professional degree,Margin of Error; Total: - Male: - Graduate or professional degree,Estimate; Total: - Female:,Margin of Error; Total: - Female:,Estimate; Total: - Female: - Less than high school graduate,Margin of Error; Total: - Female: - Less than high school graduate,Estimate; Total: - Female: - High school graduate (includes equivalency),Margin of Error; Total: - Female: - High school graduate (includes equivalency),Estimate; Total: - Female: - Some college or associate's degree,Margin of Error; Total: - Female: - Some college or associate's degree,Estimate; Total: - Female: - Bachelor's degree,Margin of Error; Total: - Female: - Bachelor's degree,Estimate; Total: - Female: - Graduate or professional degree,Margin of Error; Total: - Female: - Graduate or professional degree
1400000US36119005002,36119005002,"Census Tract 50.02, Westchester County, New York",77713,9598,-,**,40441,18166,56455,8018,101316,22757,121875,41578,87056,9020,-,**,42266,30919,62188,27555,104722,48022,161310,25869,59583,16594,"2,500-",***,31319,25318,55160,21841,86447,29464,100370,20217
1400000US36119005100,36119005100,"Census Tract 51, Westchester County, New York",61907,10398,21860,4465,51053,19105,61818,31642,69005,11539,67813,13998,71221,16333,-,**,70871,27933,73438,30602,103050,19011,66818,25139,41613,12814,18864,9588,41094,21302,43365,43025,37391,27213,70588,27142
1400000US36119005200,36119005200,"Census Tract 52, Westchester County, New York",67841,13026,-,**,31905,17441,49191,2993,87009,33495,88333,27256,102889,17979,-,**,53194,33309,63750,50390,127321,35400,132538,27630,53519,14138,-,**,23750,17952,47222,6429,68068,19840,63831,9836
1400000US36119005300,36119005300,"Census Tract 53, Westchester County, New York",60285,10833,36012,6058,38750,9773,37649,5458,73542,25615,96369,21640,79219,19797,34875,33154,80329,71776,38586,7769,87722,12525,123750,62217,50461,11702,36071,13697,22102,9819,29946,20318,61494,17303,91250,29824
1400000US36119005400,36119005400,"Census Tract 54, Westchester County, New York",151307,52710,-,**,66667,42164,82750,27500,123125,110546,204375,52035,203988,31295,-,**,73750,22815,-,**,201000,106299,"250,000+",***,90833,52986,-,**,-,**,-,**,83125,60504,136875,88669
1400000US36119005500,36119005500,"Census Tract 55, Westchester County, New York",90341,15083,-,**,71447,6402,37375,34902,88661,16671,135238,17979,140679,21550,118000,34417,74038,10696,-,**,151429,72322,239667,38399,56528,17856,28491,19253,-,**,35500,10875,61375,31320,71538,21683
1400000US36119005600,36119005600,"Census Tract 56, Westchester County, New York",-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US36119005701,36119005701,"Census Tract 57.01, Westchester County, New York",60099,10244,50691,29134,35913,18342,50511,10884,69141,9561,70119,10747,63136,7816,55278,26239,-,**,61424,3951,71326,7428,81389,22768,49517,5750,14922,3017,35268,17138,47995,15993,60273,45121,67283,6255
1400000US36119005702,36119005702,"Census Tract 57.02, Westchester County, New York",52969,7075,15042,12617,60721,53260,50185,19195,63861,15870,53594,17165,61136,14446,-,**,61490,31494,53611,45636,77426,25018,73871,15500,49250,5032,9031,3956,-,**,42262,18548,62944,5642,47981,7016
1400000US36119005800,36119005800,"Census Tract 58, Westchester County, New York",32083,12372,24139,2948,25810,3803,37031,23433,40096,12075,61915,16926,36250,8678,35023,20820,25473,5816,44783,22559,36875,10795,62399,25223,25071,5460,17865,10201,26378,11257,-,**,-,**,60125,57389
1400000US36119005901,36119005901,"Census Tract 59.01, Westchester County, New York",45741,8098,25825,7758,25865,14886,35288,8600,63696,17064,74650,14017,48015,12249,30739,24811,31667,20324,32402,20279,76750,19680,79464,74558,43431,7988,14202,10829,21445,9909,35650,23663,51833,10024,63375,23975
1400000US36119005902,36119005902,"Census Tract 59.02, Westchester County, New York",55909,11507,-,**,40862,23824,43393,20942,66827,17435,92835,21923,51875,23711,-,**,42328,28403,47132,45271,83529,80086,107222,36216,60426,11378,-,**,-,**,"2,500-",***,66603,10952,75278,29840
1400000US36119006000,36119006000,"Census Tract 60, Westchester County, New York",51431,5446,19167,15447,31290,9298,32278,7362,75288,17765,66134,19124,50960,10009,25271,19891,50691,20338,34740,15403,83472,19000,54955,28345,53438,8659,17083,12211,19375,15275,-,**,68611,14587,75962,27723
1400000US36119006100,36119006100,"Census Tract 61, Westchester County, New York",42132,10643,20208,9074,36140,7579,32250,23237,67500,15656,77813,13290,36948,9732,23068,10144,34659,8435,-,**,70521,22905,81250,36127,46654,6223,17000,11165,47946,14378,47188,26511,46146,33036,77083,16023
1400000US36119006200,36119006200,"Census Tract 62, Westchester County, New York",30843,1965,25845,2698,22424,12917,40958,6727,55208,20270,66094,23053,31156,1320,27635,4815,30474,16842,47826,9365,55104,18837,66953,16900,28860,7056,19609,9787,-,**,36847,5382,60125,35958,-,**
1400000US36119006300,36119006300,"Census Tract 63, Westchester County, New York",29787,7625,23561,3593,25568,12367,28000,16884,39177,1491,51786,31960,31150,6610,27232,9858,30947,25726,24122,13648,39210,2149,51429,51200,25588,8774,-,**,22015,6106,-,**,-,**,55625,46372
1400000US36119006400,36119006400,"Census Tract 64, Westchester County, New York",40095,3460,34265,10325,31319,19302,36204,4535,57500,12032,62351,28878,41657,2307,41025,4979,43430,25692,39256,2981,64792,22365,60324,29177,34551,5709,25438,12192,22102,14294,33633,5627,56481,13995,83421,23953
1400000US36119006500,36119006500,"Census Tract 65, Westchester County, New York",36128,7552,27240,15577,32975,8966,28115,10579,40000,14206,81917,15136,35741,9241,32169,6787,34697,13490,28346,21653,36375,28893,127857,66367,37292,11494,-,**,30063,28271,27863,14383,40833,18393,79420,12842
1400000US36119006600,36119006600,"Census Tract 66, Westchester County, New York",63870,7309,20833,13849,29697,28317,50547,7250,80486,16835,87500,12126,71806,23144,24375,7058,43929,19962,75446,44098,102875,35295,140750,74253,60774,11343,-,**,19904,12794,45104,18480,70282,9558,80395,22605
1400000US36119006700,36119006700,"Census Tract 67, Westchester County, New York",76979,13355,25735,14942,40694,2558,67045,34972,66742,7740,106458,28208,118984,29736,-,**,41111,18440,75543,11297,91700,18048,160455,38343,50526,19812,-,**,40278,3493,-,**,61389,41738,63618,12132
1400000US36119006801,36119006801,"Census Tract 68.01, Westchester County, New York",91424,14390,-,**,-,**,41513,9212,95288,24497,102740,18762,120054,20180,-,**,-,**,37308,31122,126042,28811,140375,27814,75833,14573,-,**,-,**,43083,15491,75417,33402,82321,12480
1400000US36119006802,36119006802,"Census Tract 68.02, Westchester County, New York",82561,4998,-,**,60605,11898,52474,24314,99188,29683,92037,16313,99803,17520,-,**,61152,7961,56786,53200,113527,26071,142303,41390,72417,23262,-,**,-,**,-,**,71500,43932,81477,6589
1400000US36119006900,36119006900,"Census Tract 69, Westchester County, New York",90000,16340,11643,7032,33973,24237,75083,50703,76151,25949,115395,36650,131103,48439,11286,5702,-,**,82841,13924,109063,64203,182171,126780,50364,5635,-,**,34420,26582,-,**,48868,3727,84634,31101
1400000US36119007000,36119007000,"Census Tract 70, Westchester County, New York",83143,20579,102669,84505,27125,16914,51923,12121,75825,19464,143447,41446,120682,30752,-,**,-,**,-,**,104148,65282,204286,38068,52350,18191,-,**,-,**,51621,7890,51406,19695,85750,44383
1400000US36119007100,36119007100,"Census Tract 71, Westchester County, New York",86991,14074,-,**,83482,55835,73313,22484,72202,20109,143854,30112,121875,64463,-,**,105179,17110,85573,15285,86975,30934,203655,29093,72177,15504,-,**,-,**,54605,15170,61971,22712,96538,32684
1400000US36119007200,36119007200,"Census Tract 72, Westchester County, New York",57208,10195,19448,3465,53980,7556,54643,25342,78173,15485,108229,57201,75577,21620,-,**,53059,20806,55764,24574,112716,31577,144911,19269,45500,25629,17770,3526,55972,8209,-,**,51369,21782,62857,43769
1400000US36119007300,36119007300,"Census Tract 73, Westchester County, New York",32459,12668,13705,1876,21997,6960,45926,32160,50625,17782,71875,19976,40323,17644,15833,3125,30962,15297,48333,36649,50188,25254,-,**,30492,13244,11691,4882,20633,3053,45093,40376,60231,25831,62159,37493
1400000US36119007401,36119007401,"Census Tract 74.01, Westchester County, New York",53668,6380,24643,6992,48462,25901,42411,10220,73017,18953,72333,33337,64970,13025,21400,18672,67159,20880,50469,25298,130543,61923,101250,61314,43712,10929,25714,3997,-,**,42179,5966,50234,23182,70924,29082
1400000US36119007402,36119007402,"Census Tract 74.02, Westchester County, New York",76709,15849,-,**,30950,11282,66071,21910,87205,27992,102546,21668,88875,16936,-,**,51000,42028,78750,31870,141125,68640,106528,66782,54688,23922,-,**,-,**,65268,49250,61750,50259,76875,18509
1400000US36119007500,36119007500,"Census Tract 75, Westchester County, New York",107604,30378,-,**,-,**,-,**,103929,45118,183650,34524,184286,38871,-,**,-,**,101083,30443,177321,21568,209444,24630,48000,37650,-,**,-,**,-,**,53625,28313,75625,66375
1400000US36119007600,36119007600,"Census Tract 76, Westchester County, New York",105764,8002,-,**,-,**,47368,11234,107813,16690,155750,40958,156179,29300,-,**,43281,32166,70750,42402,157417,45267,"250,000+",***,51399,13686,-,**,-,**,37917,23520,62188,18782,60804,35648
1400000US36119007700,36119007700,"Census Tract 77, Westchester County, New York",83284,13828,16116,8931,57969,24126,54167,15270,122321,55373,120404,35845,104500,28225,26806,20833,58056,44389,60563,24935,155729,43990,167232,49026,60086,8649,13548,5038,-,**,53792,19907,87750,38807,62222,46359
1400000US36119007800,36119007800,"Census Tract 78, Westchester County, New York",23305,2098,21168,2526,24766,5474,25223,19035,46250,33082,20893,8270,25709,3777,24059,1956,28704,6189,25670,19747,-,**,-,**,15125,4850,9316,3761,18523,10189,-,**,53472,31915,20964,6751
1400000US36119007900,36119007900,"Census Tract 79, Westchester County, New York",24994,2573,22842,6998,19879,6930,26050,3878,36979,14387,40852,26668,30371,3785,24658,8498,30222,10021,32422,5662,37083,33561,-,**,16875,6870,13325,1708,9905,3496,23460,4624,34886,23559,-,**
1400000US36119008000,36119008000,"Census Tract 80, Westchester County, New York",22659,3537,20389,4544,20670,1559,31333,12865,49527,44197,106607,95459,25215,5376,23053,5449,22120,8455,-,**,69750,67348,146429,45352,21179,3427,15875,4040,15197,9113,34250,13056,-,**,26333,12478
1400000US36119008100,36119008100,"Census Tract 81, Westchester County, New York",30524,3966,24107,4554,26500,9741,29196,17098,57917,33007,79306,15839,30603,7816,25682,3192,26450,8839,41960,30372,-,**,45526,11187,30392,6267,16064,12410,30025,19074,18859,11836,60690,3377,89375,12022
1400000US36119008200,36119008200,"Census Tract 82, Westchester County, New York",49196,7521,51383,531,41176,18900,30724,7045,47102,34914,91161,22214,51643,3421,-,**,53016,11433,27205,26894,-,**,104968,97616,36882,14496,-,**,20362,12060,31182,6795,46591,20300,79063,15083
1400000US36119008301,36119008301,"Census Tract 83.01, Westchester County, New York",35238,22977,16940,5361,30270,8686,-,**,65469,49380,78790,25140,47917,27981,22959,10438,26689,21731,54400,49820,125962,86966,-,**,30735,17338,11512,1692,31176,12630,13241,2095,52837,33121,77863,18329
1400000US36119008302,36119008302,"Census Tract 83.02, Westchester County, New York",100893,9865,-,**,-,**,49688,31568,96792,24818,128421,24977,131708,35886,-,**,101023,70100,-,**,128107,36642,207917,45639,64196,21840,-,**,-,**,60167,31391,49737,25894,87656,32507
1400000US36119008401,36119008401,"Census Tract 84.01, Westchester County, New York",89722,16291,-,**,65313,27013,52125,29919,89722,37568,112778,18927,117250,41744,-,**,82813,29900,78438,64052,175179,105929,175865,59130,47303,11732,-,**,41000,23614,50625,36131,45083,14610,64821,38447
1400000US36119008403,36119008403,"Census Tract 84.03, Westchester County, New York",56786,11356,-,**,47471,10368,49286,12910,87656,34878,98214,20154,80329,36717,-,**,46308,5142,51513,18857,100250,48027,152396,87200,52125,9067,-,**,54423,46572,46793,28404,52422,52378,52135,40304
1400000US36119008404,36119008404,"Census Tract 84.04, Westchester County, New York",60504,13259,24646,6139,49435,17950,50893,4378,81210,20336,87222,17303,73783,19265,24458,5189,73479,7322,51593,2223,101403,25744,100762,20243,47255,4438,-,**,46444,3589,44196,19928,48036,27807,76083,55747
1400000US36119008500,36119008500,"Census Tract 85, Westchester County, New York",104955,11118,30083,8972,-,**,-,**,100709,32057,177656,159930,125455,75766,-,**,-,**,-,**,103333,31399,"250,000+",***,91842,30084,30083,8972,-,**,-,**,-,**,104345,77359
1400000US36119008602,36119008602,"Census Tract 86.02, Westchester County, New York",97031,15920,-,**,40417,19913,100625,29174,98981,25739,126538,69107,142969,89851,-,**,50598,27663,105670,14747,158702,71160,216422,37978,45625,19102,26287,2959,26912,21269,20865,15732,-,**,92802,40495
1400000US36119008700,36119008700,"Census Tract 87, Westchester County, New York",43500,14129,-,**,40596,15526,32112,8506,60750,7265,71375,31191,51313,13502,-,**,50486,27289,35262,8959,61094,17776,58750,40547,40108,18003,-,**,30781,19698,29325,12583,52308,31469,81406,49862
1400000US36119008800,36119008800,"Census Tract 88, Westchester County, New York",51318,6840,19731,6229,33036,18606,45294,28281,71875,22904,81361,6924,50344,11969,24085,6463,33250,18426,46176,33015,74034,13425,80889,7046,52481,10719,17115,4345,-,**,36250,34694,58276,39750,88287,35466
1400000US36119008901,36119008901,"Census Tract 89.01, Westchester County, New York",53536,15018,42713,19503,27227,11139,42636,9509,75549,12485,81410,20953,75741,27009,-,**,46944,37512,43363,10663,87583,23770,84639,15865,44367,16192,-,**,23627,13484,39544,15728,51607,31910,66534,28933
1400000US36119008902,36119008902,"Census Tract 89.02, Westchester County, New York",37700,9701,18065,8723,28893,6213,35817,18815,54545,19557,76250,21120,55398,17925,-,**,31389,24148,65750,34467,86667,64596,57050,30015,35264,7182,18266,11380,28536,7126,21048,20223,37667,15276,90833,23043
1400000US36119009000,36119009000,"Census Tract 90, Westchester County, New York",50833,7148,21165,6109,32174,5785,56739,8965,79511,15484,81250,15344,57813,19200,22358,6227,33500,9798,61958,40220,87386,18528,151161,33242,46865,6061,-,**,27054,10884,46343,6167,69375,25809,69844,9186
1400000US36119009100,36119009100,"Census Tract 91, Westchester County, New York",31365,2407,20343,5222,20799,9925,40746,3764,58938,14567,81406,32572,31927,3627,21866,7703,25804,12714,46985,23682,70948,23714,66111,36835,27209,11392,11944,9411,15083,6653,37750,12803,44000,14015,95074,36144
1400000US36119009200,36119009200,"Census Tract 92, Westchester County, New York",35270,6949,18850,2695,30000,12515,34000,10243,44646,8009,74123,15588,35976,15328,22536,5131,45464,16095,30431,16142,82759,25447,104554,39256,34646,5905,15355,4013,28003,5206,35889,8432,40364,7179,67429,12639
1400000US36119009300,36119009300,"Census Tract 93, Westchester County, New York",57292,37336,16580,3011,-,**,29271,16735,83523,45300,128839,32939,92969,35649,18446,5862,"250,000+",***,31080,19151,-,**,130486,49621,19572,7772,14441,2544,8487,4827,-,**,-,**,127589,50648
1400000US36119009400,36119009400,"Census Tract 94, Westchester County, New York",41006,2891,21691,11746,29341,4281,36335,6278,59375,15236,91324,24600,41349,9994,30233,15336,35074,11261,50313,29255,61411,19063,112202,31867,40520,7532,10583,5412,19625,12617,35199,7091,51667,25009,75250,15469
1400000US36119009500,36119009500,"Census Tract 95, Westchester County, New York",55000,8233,16434,7379,30658,17169,35417,31537,63414,16969,98664,10212,59367,14965,-,**,33083,24107,-,**,79974,20416,107461,44829,52893,9613,16131,2007,-,**,-,**,58906,25941,89286,16695
1400000US36119009600,36119009600,"Census Tract 96, Westchester County, New York",78269,12513,15781,3175,-,**,61667,24851,80357,28792,97875,8942,91357,12535,-,**,19234,11782,88125,51457,-,**,125469,23796,68750,17824,-,**,-,**,46750,28546,80982,21772,81121,19864
1400000US36119009701,36119009701,"Census Tract 97.01, Westchester County, New York",59450,14092,-,**,41349,3866,65300,38149,76136,13546,62222,36737,86094,20728,-,**,41250,1451,-,**,147614,53475,103750,23666,43500,6938,-,**,41419,5802,73438,27578,43542,28667,43906,17493
1400000US36119009702,36119009702,"Census Tract 97.02, Westchester County, New York",56295,7935,-,**,26705,20186,56215,3563,63906,27646,75543,16714,75505,26681,-,**,41875,13577,55139,17414,75052,30291,124583,38749,50156,11957,-,**,11467,2230,56574,13259,47167,28192,50518,15915
1400000US36119009703,36119009703,"Census Tract 97.03, Westchester County, New York",72345,8981,-,**,51604,4931,55417,38559,81638,18784,92250,38033,95375,26555,-,**,60735,15177,-,**,105625,27065,160417,40500,61205,17080,-,**,50357,16796,55729,34821,50250,32926,72281,18605
1400000US36119009800,36119009800,"Census Tract 98, Westchester County, New York",155574,38545,-,**,63646,29496,40938,34622,94519,32414,203972,26694,241406,54914,-,**,-,**,200909,152556,240547,223291,"250,000+",***,64435,10576,-,**,63854,51043,25982,17791,63913,24934,131667,108128
1400000US36119009900,36119009900,"Census Tract 99, Westchester County, New York",131250,47519,-,**,65595,37769,31534,1247,105078,20833,214107,64217,"250,000+",***,-,**,66250,845,-,**,175750,53777,"250,000+",***,52050,13941,-,**,-,**,-,**,33542,11805,72750,25976
1400000US36119010000,36119010000,"Census Tract 100, Westchester County, New York",121250,38450,-,**,-,**,66500,56956,57857,38625,185391,48295,"250,000+",***,-,**,-,**,106071,63308,204750,168544,"250,000+",***,51714,12492,-,**,-,**,51905,24629,45234,17834,72000,31385
1400000US36119010100,36119010100,"Census Tract 101, Westchester County, New York",111619,6315,-,**,-,**,57031,28829,100726,19143,137841,32401,158125,28437,-,**,-,**,-,**,115559,7613,189844,24933,75529,12306,-,**,-,**,-,**,60536,28431,93611,28788
1400000US36119010200,36119010200,"Census Tract 102, Westchester County, New York",75608,7105,-,**,51250,48673,26080,25210,62537,9540,101373,7934,101917,19924,-,**,56250,44282,-,**,75893,40005,156719,32492,60745,8546,-,**,-,**,-,**,60096,10372,76917,14147
1400000US36119010300,36119010300,"Census Tract 103, Westchester County, New York",51983,11750,21154,888,-,**,29909,10480,61563,21623,66125,13046,58875,13937,-,**,-,**,40568,23101,61944,25925,61500,61125,36023,21964,-,**,-,**,28354,8646,60875,50361,67125,31137
1400000US36119010400,36119010400,"Census Tract 104, Westchester County, New York",52600,14417,24000,22249,33977,5142,35648,17974,50488,28766,93036,22426,66335,22757,-,**,35833,12815,47125,34912,54018,37272,122125,26074,39531,10209,-,**,21653,3070,25787,7197,32017,27421,67500,19036
1400000US36119010500,36119010500,"Census Tract 105, Westchester County, New York",64028,11415,-,**,45481,36816,41968,4372,62296,14496,100640,16905,81985,18882,-,**,-,**,42101,22608,85625,67816,187661,50976,56283,7151,-,**,-,**,41071,17186,51898,10486,67381,30005
1400000US36119010600,36119010600,"Census Tract 106, Westchester County, New York",90240,7406,31339,24132,31071,27355,50179,17015,91438,9956,115885,16476,93750,19357,-,**,25469,18733,58750,43779,107708,22234,129853,26483,79110,17537,30446,27143,64875,60928,35719,7272,85259,37748,101031,10280
1400000US36119010701,36119010701,"Census Tract 107.01, Westchester County, New York",101077,12503,-,**,55833,34807,52292,12757,100425,25040,124904,42081,158194,22478,15417,14958,81875,19088,65362,23457,153563,67307,213194,61840,55284,10335,-,**,-,**,50556,28704,50714,37525,81118,26747
1400000US36119010702,36119010702,"Census Tract 107.02, Westchester County, New York",79500,18286,5417,4398,-,**,50443,8306,70114,22228,106311,21430,105462,10458,-,**,-,**,51917,18942,80750,40379,142125,30524,62182,19485,-,**,27798,22000,42159,22728,61964,28026,89688,24862
